0.03	6.700614764377757e-16
0.04	4.7789630169416795e-15
0.05	2.6496956987781374e-14
0.060000000000000005	1.147480196644418e-13
0.07	4.0428050792776014e-13
0.08	1.2065992779573618e-12
0.09	3.1539240256972707e-12
0.09999999999999999	7.407695126396211e-12
0.11	1.5940741978012054e-11
0.12	3.189894753677917e-11
0.13	6.004436384380517e-11
0.14	1.0727687630639087e-10
0.15	1.8322771176503727e-10
0.16	3.009115853698143e-10
0.17	4.774202644031438e-10
0.18000000000000002	7.34634338326859e-10
0.19	1.0999246975077552e-9
0.2	1.6068097738795579e-9
0.21	2.295529057931968e-9
0.22	3.2134879814629846e-9
0.23	4.415523799305009e-9
0.24000000000000002	5.963936929516153e-9
0.25	7.928226962842987e-9
0.26	1.038446781461716e-8
0.27	1.3414253389384305e-8
0.28	1.710313851825522e-8
0.29000000000000004	2.1538501996568476e-8
0.30000000000000004	2.680675298291202e-8
0.31000000000000005	3.298980295130993e-8
0.32000000000000006	4.016071969487757e-8
0.32999999999999996	4.837845840223535e-8
0.33999999999999997	5.7681485541279575e-8
0.35	6.80798539530817e-8
0.36	7.954450725903742e-8
0.37	9.199033348158377e-8
0.38	1.0524315756800994e-7
0.39	1.1896361405040826e-7
0.4	1.324550479533918e-7
0.41000000000000003	1.441642325252845e-7
0.42000000000000004	1.503864692562312e-7
0.43	1.419639063775586e-7
0.431	1.396320301390305e-7
0.432	1.369164161164277e-7
0.433	1.3377978118633923e-7
0.434	1.3018130964544731e-7
0.435	1.260763261557656e-7
0.436	1.2141593994892775e-7
0.437	1.1614665756767473e-7
0.438	1.1020996164137685e-7
0.439	1.03541852780322e-7
0.44	9.60723516790569e-8
0.441	8.77249581055039e-8
0.442	7.841606332458158e-8
0.443	6.805431217103389e-8
0.444	5.653991082984255e-8
0.445	4.376387593966303e-8
0.446	2.9607220466531453e-8
0.447	1.3940071400023157e-8
0.448	-3.379286056338976e-9
0.449	-2.2505443311740356e-8
0.45	-4.3606988388973766e-8
0.47	-1.331654846189526e-6
0.48	-3.522119996509291e-6
0.49	-8.553722473031893e-6
0.5	-0.000019664445750403463
