0.	-29.560000000000002	-7.
0.	-29.540000000000003	-7.
0.	-29.520000000000003	-7.
1.3396559700722805e-18	-28.	-9.
1.5970308183196578e-18	-28.02	-9.
1.7866659804926785e-18	-28.	-8.95
1.903852555522321e-18	-28.04	-9.
2.129920439752186e-18	-28.02	-8.95
2.2696209260620052e-18	-28.06	-9.
2.3828656505117955e-18	-28.	-8.9
2.5391209898824876e-18	-28.04	-8.95
2.7056607672895577e-18	-28.080000000000002	-9.
2.8406620541382974e-18	-28.02	-8.9
3.026937204631639e-18	-28.06	-8.95
3.178063664534923e-18	-28.	-8.85
3.22547264694596e-18	-28.1	-9.
3.3864103617205718e-18	-28.04	-8.9
3.608472739027997e-18	-28.080000000000002	-8.95
3.78863359565093e-18	-28.02	-8.85
3.845150865204174e-18	-28.12	-9.
4.037007907409261e-18	-28.06	-8.9
4.2387061474525136e-18	-28.	-8.8
4.301732965822277e-18	-28.1	-8.95
4.516506300470352e-18	-28.04	-8.85
4.583881763465322e-18	-28.14	-9.
4.812598344888235e-18	-28.080000000000002	-8.9
5.053046825784105e-18	-28.02	-8.8
5.128182454455525e-18	-28.12	-8.95
5.384218007029765e-18	-28.06	-8.85
5.4645377685015286e-18	-28.16	-9.
5.627946928554546e-18	-28.	-8.75
5.7371953312786534e-18	-28.1	-8.9
6.0238387399689674e-18	-28.04	-8.8
6.1134095531558214e-18	-28.14	-8.95
6.418634608424512e-18	-28.080000000000002	-8.85
6.5143855646988854e-18	-28.18	-9.
6.709188692386988e-18	-28.02	-8.75
6.839426033478196e-18	-28.12	-8.9
7.181139326976985e-18	-28.06	-8.8
7.287918650895077e-18	-28.16	-8.95
7.506525907753537e-18	-28.	-8.7
7.651783479386743e-18	-28.1	-8.85
7.765930320789711e-18	-28.2	-9.
7.99815876234303e-18	-28.04	-8.75
8.153417477297366e-18	-28.14	-8.9
8.560780665139027e-18	-28.080000000000002	-8.8
8.688074649165431e-18	-28.18	-8.95
8.948680465127692e-18	-28.02	-8.7
9.12184510184236e-18	-28.12	-8.85
9.25792210998703e-18	-28.22	-9.
9.53476593431432e-18	-28.06	-8.75
9.71985318245531e-18	-28.16	-8.9
1.0012414477802613e-17	-28.	-8.65
1.0205478900013895e-17	-28.1	-8.8
1.0357228886257334e-17	-28.2	-8.95
1.0667901940659115e-17	-28.04	-8.7
1.0874335202048689e-17	-28.14	-8.85
1.103655568429093e-17	-28.240000000000002	-9.
1.1366586290723706e-17	-28.080000000000002	-8.75
1.1587232798894257e-17	-28.18	-8.9
1.1936000613905231e-17	-28.02	-8.65
1.216615681365642e-17	-28.12	-8.8
1.2347061374859698e-17	-28.22	-8.95
1.2717420475607978e-17	-28.06	-8.7
1.2963514000536721e-17	-28.16	-8.85
1.3156900750382495e-17	-28.26	-9.
1.3355212577807693e-17	-28.	-8.6
1.3550336241943261e-17	-28.1	-8.75
1.3813373745201084e-17	-28.2	-8.9
1.4229146364534094e-17	-28.04	-8.65
1.4503520486531257e-17	-28.14	-8.8
1.4719180911328552e-17	-28.240000000000002	-8.95
1.5160692797518063e-17	-28.080000000000002	-8.7
1.5454066207956224e-17	-28.18	-8.85
1.5684607031352668e-17	-28.28	-9.
1.5921017440167862e-17	-28.02	-8.6
1.615362856909229e-17	-28.12	-8.75
1.646720134280192e-17	-28.22	-8.9
1.6962851582717455e-17	-28.06	-8.65
1.7289938868536506e-17	-28.16	-8.8
1.7547032599211968e-17	-28.26	-8.95
1.7814614165474326e-17	-28.	-8.55
1.8073366955076255e-17	-28.1	-8.7
1.8423103782759918e-17	-28.2	-8.85
1.8697936906488458e-17	-28.3	-9.
1.8979765060573586e-17	-28.04	-8.6
1.9257065838616802e-17	-28.14	-8.75
1.9630882872045427e-17	-28.240000000000002	-8.9
2.0221756628622253e-17	-28.080000000000002	-8.65
2.0611684454283466e-17	-28.18	-8.8
2.0918171847834563e-17	-28.28	-8.95
2.1237159733992548e-17	-28.02	-8.55
2.1545624518715406e-17	-28.12	-8.7
2.1962553460025867e-17	-28.22	-8.85
2.2290188563887862e-17	-28.32	-9.
2.2626159681457204e-17	-28.06	-8.6
2.2956736004760438e-17	-28.16	-8.75
2.3402371624824936e-17	-28.26	-8.9
2.3763878339986184e-17	-28.	-8.5
2.4106762987914965e-17	-28.1	-8.65
2.4571604438293002e-17	-28.2	-8.8
2.4936975253620196e-17	-28.3	-8.95
2.5317245193876198e-17	-28.04	-8.55
2.5684972765913887e-17	-28.14	-8.7
2.6182002974059038e-17	-28.240000000000002	-8.85
2.657258469184722e-17	-28.34	-9.
2.6973100144768533e-17	-28.080000000000002	-8.6
2.7367187468590572e-17	-28.18	-8.75
2.789843972277611e-17	-28.28	-8.9
2.832939717131574e-17	-28.02	-8.5
2.873815736449523e-17	-28.12	-8.65
2.92923050543024e-17	-28.22	-8.8
2.972787229869774e-17	-28.32	-8.95
3.0181197215202384e-17	-28.06	-8.55
3.06195733025752e-17	-28.16	-8.7
3.1212094099523114e-17	-28.26	-8.85
3.1677716149145744e-17	-28.36	-9.
3.1701174868611833e-17	-28.	-8.45
3.2155175443924635e-17	-28.1	-8.6
3.262497570718134e-17	-28.2	-8.75
3.3258293603345565e-17	-28.3	-8.9
3.3772044061879327e-17	-28.04	-8.5
3.4259335975410384e-17	-28.14	-8.65
3.491994769215982e-17	-28.240000000000002	-8.8
3.543919792703125e-17	-28.34	-8.95
3.5979612375106374e-17	-28.080000000000002	-8.55
3.6502210181021106e-17	-28.18	-8.7
3.720856756654663e-17	-28.28	-8.85
3.776364723780368e-17	-28.38	-9.
3.779160794592327e-17	-28.02	-8.45
3.833283184275837e-17	-28.12	-8.6
3.88928912835273e-17	-28.22	-8.75
3.9647884116725565e-17	-28.32	-8.9
4.0260332995547804e-17	-28.06	-8.5
4.0841244359223613e-17	-28.16	-8.65
4.162877432768512e-17	-28.26	-8.8
4.2247785282151844e-17	-28.36	-8.95
4.2291453365479886e-17	-28.	-8.4
4.289201989961528e-17	-28.1	-8.55
4.351502037523052e-17	-28.2	-8.7
4.435708508870132e-17	-28.3	-8.85
4.501880968677775e-17	-28.400000000000002	-9.
4.505213579919243e-17	-28.04	-8.45
4.5697340583331036e-17	-28.14	-8.6
4.636500014477074e-17	-28.240000000000002	-8.75
4.726504468339346e-17	-28.34	-8.9
4.799515289888586e-17	-28.080000000000002	-8.5
4.868767016285656e-17	-28.18	-8.65
4.962650238199343e-17	-28.28	-8.8
5.0364440807711903e-17	-28.38	-8.95
5.041649185830448e-17	-28.02	-8.4
5.113244021350861e-17	-28.12	-8.55
5.18751330780829e-17	-28.22	-8.7
5.2878977803901306e-17	-28.32	-8.85
5.3667836875504433e-17	-28.42	-9.
5.370755722414795e-17	-28.06	-8.45
5.4476719992311273e-17	-28.16	-8.6
5.5272652266451146e-17	-28.26	-8.75
5.634561660070776e-17	-28.36	-8.9
5.642238034833453e-17	-28.	-8.35
5.721598752480089e-17	-28.1	-8.5
5.804155278185156e-17	-28.2	-8.65
5.916075604622803e-17	-28.3	-8.8
6.004047123226747e-17	-28.400000000000002	-8.95
6.010251377318949e-17	-28.04	-8.4
6.095601140139042e-17	-28.14	-8.55
6.184139242444277e-17	-28.240000000000002	-8.7
6.303809911213726e-17	-28.34	-8.85
6.397851893850233e-17	-28.44	-9.
6.40258594089923e-17	-28.080000000000002	-8.45
6.494279534573645e-17	-28.18	-8.6
6.589164468258214e-17	-28.28	-8.75
6.717075115146755e-17	-28.38	-8.9
6.726225400379207e-17	-28.02	-8.35
6.820833030296972e-17	-28.12	-8.5
6.91925052128411e-17	-28.22	-8.65
7.052673319893207e-17	-28.32	-8.8
7.15754645286396e-17	-28.42	-8.95
7.164941549342491e-17	-28.06	-8.4
7.266688874782856e-17	-28.16	-8.55
7.372237178902425e-17	-28.26	-8.7
7.514899408869403e-17	-28.36	-8.85
7.527908752552579e-17	-28.	-8.3
7.627009409773266e-17	-28.46	-9.
7.632651530112312e-17	-28.1	-8.45
7.741961507925218e-17	-28.2	-8.6
7.855076068368113e-17	-28.3	-8.75
8.007561460410697e-17	-28.400000000000002	-8.9
8.018468554701821e-17	-28.04	-8.35
8.131252373478064e-17	-28.14	-8.5
8.248578100969885e-17	-28.240000000000002	-8.65
8.407634530006524e-17	-28.34	-8.8
8.532656576455709e-17	-28.44	-8.95
8.541470955863582e-17	-28.080000000000002	-8.4
8.662766194152085e-17	-28.18	-8.55
8.788592779793302e-17	-28.28	-8.7
8.958663841577038e-17	-28.38	-8.85
8.974171370476672e-17	-28.02	-8.3
9.092313294277079e-17	-28.48	-9.
9.099037506754583e-17	-28.12	-8.45
9.229348392612571e-17	-28.22	-8.6
9.364194957410061e-17	-28.32	-8.75
9.545976563119915e-17	-28.42	-8.9
9.558977632730971e-17	-28.06	-8.35
9.693429701727546e-17	-28.16	-8.5
9.83329639782382e-17	-28.26	-8.65
1.0022911325250437e-16	-28.36	-8.8
1.0044408218719251e-16	-28.	-8.25
1.0171953504713095e-16	-28.46	-8.95
1.0182459389751986e-16	-28.1	-8.4
1.0327058151836272e-16	-28.2	-8.55
1.0477058986569663e-16	-28.3	-8.7
1.0679804837167558e-16	-28.400000000000002	-8.85
1.0698290142466458e-16	-28.04	-8.3
1.0839132170102037e-16	-28.5	-9.
1.0847145790720063e-16	-28.14	-8.45
1.1002492362887322e-16	-28.240000000000002	-8.6
1.1163246217547e-16	-28.34	-8.75
1.1379952645541256e-16	-28.44	-8.9
1.1395449524825271e-16	-28.080000000000002	-8.35
1.1555732816117668e-16	-28.18	-8.5
1.1722471158404478e-16	-28.28	-8.65
1.194851565907428e-16	-28.38	-8.8
1.1974140968992216e-16	-28.02	-8.25
1.2126192994232457e-16	-28.48	-8.95
1.213871476862881e-16	-28.12	-8.4
1.2311094213598176e-16	-28.22	-8.55
1.2489913790154465e-16	-28.32	-8.7
1.2731612134935617e-16	-28.42	-8.85
1.2753646835962387e-16	-28.06	-8.3
1.2921550933874184e-16	-28.52	-9.
1.2931100931211414e-16	-28.16	-8.45
1.3116293155198898e-16	-28.26	-8.6
1.3307931781755688e-16	-28.36	-8.75
1.3403082689816537e-16	-28.	-8.2
1.35662730763215e-16	-28.46	-8.9
1.3584744658418802e-16	-28.1	-8.35
1.3775821955046302e-16	-28.2	-8.5
1.3974594663548669e-16	-28.3	-8.65
1.4244067817119903e-16	-28.400000000000002	-8.8
1.427461421208832e-16	-28.04	-8.25
1.4455882053034746e-16	-28.5	-8.95
1.447080624013643e-16	-28.14	-8.4
1.4676303705241217e-16	-28.240000000000002	-8.55
1.4889478857940813e-16	-28.34	-8.7
1.517761354390542e-16	-28.44	-8.85
1.5203878934414955e-16	-28.080000000000002	-8.3
1.540404534287883e-16	-28.54	-9.
1.541542590171447e-16	-28.18	-8.45
1.563619786712577e-16	-28.28	-8.6
1.586465507461604e-16	-28.38	-8.75
1.5978084311889528e-16	-28.02	-8.2
1.6172630501799842e-16	-28.48	-8.9
1.6194647499569032e-16	-28.12	-8.35
1.6422435061596891e-16	-28.22	-8.5
1.6659396760798146e-16	-28.32	-8.65
1.6980642380545194e-16	-28.42	-8.8
1.7017054667832984e-16	-28.06	-8.25
1.7233152367605112e-16	-28.52	-8.95
1.725093951295527e-16	-28.16	-8.4
1.7495917779134582e-16	-28.26	-8.55
1.7750049133336705e-16	-28.36	-8.7
1.7886239013378812e-16	-28.	-8.15
1.8093541894165462e-16	-28.46	-8.85
1.8124849968284812e-16	-28.1	-8.3
1.8363478328358608e-16	-28.560000000000002	-9.
1.8377039849678307e-16	-28.2	-8.45
1.864022732322169e-16	-28.3	-8.6
1.8912576993539318e-16	-28.400000000000002	-8.75
1.9047795555528342e-16	-28.04	-8.2
1.9279722753436424e-16	-28.5	-8.9
1.9305965282830768e-16	-28.14	-8.35
1.9577516037706016e-16	-28.240000000000002	-8.5
1.9860003834337288e-16	-28.34	-8.65
2.0242968838976087e-16	-28.44	-8.8
2.0286373147498717e-16	-28.080000000000002	-8.25
2.0543993657752448e-16	-28.54	-8.95
2.0565192477404092e-16	-28.18	-8.4
2.0857236788119095e-16	-28.28	-8.55
2.1160193152463712e-16	-28.38	-8.7
2.1322545057246482e-16	-28.02	-8.15
2.1569679882919132e-16	-28.48	-8.85
2.16069983868184e-16	-28.12	-8.3
2.1891479846929476e-16	-28.580000000000002	-9.
2.1907639655110962e-16	-28.22	-8.45
2.222139174826879e-16	-28.32	-8.6
2.2546066888287223e-16	-28.42	-8.75
2.2707260106150724e-16	-28.06	-8.2
2.2983751426111305e-16	-28.52	-8.9
2.3015029950098966e-16	-28.16	-8.35
2.3338751880117886e-16	-28.26	-8.5
2.367551255878789e-16	-28.36	-8.65
2.38710457639343e-16	-28.	-8.1
2.413205498932509e-16	-28.46	-8.8
2.4183793545079883e-16	-28.1	-8.25
2.449091611015033e-16	-28.560000000000002	-8.95
2.4516180334739315e-16	-28.2	-8.4
2.486433326932573e-16	-28.3	-8.55
2.522549530095268e-16	-28.400000000000002	-8.7
2.541903462028513e-16	-28.04	-8.15
2.5713655417587307e-16	-28.5	-8.85
2.5758137696050827e-16	-28.14	-8.3
2.609728395740756e-16	-28.6	-9.
2.611653903583893e-16	-28.240000000000002	-8.45
2.6490570542270153e-16	-28.34	-8.6
2.6877624426813315e-16	-28.44	-8.75
2.7069781459906074e-16	-28.080000000000002	-8.2
2.7399400489967263e-16	-28.54	-8.9
2.7436680763217393e-16	-28.18	-8.35
2.7822597252964537e-16	-28.28	-8.5
2.822405812588199e-16	-28.38	-8.65
2.8457153425287425e-16	-28.02	-8.1
2.876831434734493e-16	-28.48	-8.8
2.8829986911356444e-16	-28.12	-8.25
2.919612432714492e-16	-28.580000000000002	-8.95
2.92262327527161e-16	-28.22	-8.4
2.964127422788355e-16	-28.32	-8.55
3.0071824917331834e-16	-28.42	-8.7
3.0302542253224775e-16	-28.06	-8.15
3.065377400706216e-16	-28.52	-8.85
3.0706794560576634e-16	-28.16	-8.3
3.11111109677389e-16	-28.62	-9.
3.1134053103755907e-16	-28.26	-8.45
3.157994532118899e-16	-28.36	-8.6
3.1861522160651303e-16	-28.	-8.05
3.2041362815353276e-16	-28.46	-8.75
3.2270431003041573e-16	-28.1	-8.2
3.266338716187564e-16	-28.560000000000002	-8.9
3.2707819937755646e-16	-28.2	-8.35
3.316788014390648e-16	-28.3	-8.5
3.364647194315222e-16	-28.400000000000002	-8.65
3.3924344605141914e-16	-28.04	-8.1
3.42952944044431e-16	-28.5	-8.8
3.436880764749364e-16	-28.14	-8.25
3.480530106573933e-16	-28.6	-8.95
3.4841181418386477e-16	-28.240000000000002	-8.4
3.5335962489192157e-16	-28.34	-8.55
3.5849233462046783e-16	-28.44	-8.7
3.6124269982968216e-16	-28.080000000000002	-8.15
3.6542991380859237e-16	-28.54	-8.85
3.6606188223051997e-16	-28.18	-8.3
3.678395937354828e-16	-28.64	-9.
3.71155331647159e-16	-28.28	-8.45
3.7647092517833893e-16	-28.38	-8.6
3.79827608214189e-16	-28.02	-8.05
3.8197161221776694e-16	-28.48	-8.75
3.847023006467614e-16	-28.12	-8.2
3.8938694981691915e-16	-28.580000000000002	-8.9
3.8991651387228086e-16	-28.22	-8.35
3.9540100242392565e-16	-28.32	-8.5
4.011064205527865e-16	-28.42	-8.65
4.044189318510974e-16	-28.06	-8.1
4.0884121166282746e-16	-28.52	-8.8
4.097174749771656e-16	-28.16	-8.25
4.1492117923033546e-16	-28.62	-8.95
4.153487525824425e-16	-28.26	-8.4
4.212471605623772e-16	-28.36	-8.55
4.2531369892145283e-16	-28.	-8.
4.2736600417732956e-16	-28.46	-8.7
4.30644687975698e-16	-28.1	-8.15
4.326227824913137e-16	-28.66	-9.
4.356364933945791e-16	-28.560000000000002	-8.85
4.3638974451839073e-16	-28.2	-8.3
4.424617668767216e-16	-28.3	-8.45
4.487986225891759e-16	-28.400000000000002	-8.6
4.528001249901962e-16	-28.04	-8.05
4.553561497162446e-16	-28.5	-8.75
4.586113542703339e-16	-28.14	-8.2
4.641962016194049e-16	-28.6	-8.9
4.648273381755632e-16	-28.240000000000002	-8.35
4.713655312683219e-16	-28.34	-8.5
4.781671129685032e-16	-28.44	-8.65
4.821159397168077e-16	-28.080000000000002	-8.1
4.873879758795853e-16	-28.54	-8.8
4.884324524506209e-16	-28.18	-8.25
4.897918299963441e-16	-29.9	-9.
4.905785528330924e-16	-28.64	-8.95
4.951456312595249e-16	-28.28	-8.4
5.021772725877299e-16	-28.38	-8.55
5.070250049899977e-16	-28.02	-8.
5.079904301912578e-16	-28.68	-9.
5.094717176915397e-16	-28.48	-8.7
5.133801953949288e-16	-28.12	-8.15
5.193312147132708e-16	-28.580000000000002	-8.85
5.20229008984933e-16	-28.22	-8.3
5.272878947870745e-16	-29.92	-9.
5.274676136959493e-16	-28.32	-8.45
5.350219457934729e-16	-28.42	-8.6
5.397921295377269e-16	-28.06	-8.05
5.42839367877135e-16	-28.52	-8.75
5.467198265376757e-16	-28.16	-8.2
5.53377874615316e-16	-28.62	-8.9
5.541300462549301e-16	-28.26	-8.35
5.619243891642786e-16	-28.36	-8.5
5.640497723961986e-16	-28.	-7.95
5.700327412368307e-16	-28.46	-8.65
5.747401062248344e-16	-28.1	-8.1
5.7697828643106485e-16	-28.66	-8.95
5.810251995995232e-16	-28.560000000000002	-8.8
5.822701650842384e-16	-28.2	-8.25
5.902731061654181e-16	-28.3	-8.4
5.978264524583678e-16	-28.7	-9.
5.986557072172243e-16	-28.400000000000002	-8.55
6.016755361210232e-16	-29.94	-9.
6.044346950091715e-16	-28.04	-8.
6.073516254798278e-16	-28.5	-8.7
6.120108600175794e-16	-28.14	-8.15
6.191054354481813e-16	-28.6	-8.85
6.201754896592752e-16	-28.240000000000002	-8.3
6.28804808347687e-16	-28.34	-8.45
6.378105305718966e-16	-28.44	-8.6
6.434970475429028e-16	-28.080000000000002	-8.05
6.471299179137335e-16	-28.54	-8.75
6.51755712529082e-16	-28.18	-8.2
6.532227615050609e-16	-29.9	-8.95
6.542816572568777e-16	-28.64	-8.9
6.605896111285506e-16	-28.28	-8.35
6.698814452470115e-16	-28.38	-8.5
6.724150611231534e-16	-28.02	-7.95
6.774942506715876e-16	-28.68	-8.95
6.79547639916772e-16	-28.48	-8.65
6.851592392557658e-16	-28.12	-8.1
6.902226008453937e-16	-29.96	-9.
6.926520781824891e-16	-28.580000000000002	-8.8
6.941359962341089e-16	-28.22	-8.25
7.004784602019293e-16	-28.720000000000002	-9.
7.032300578043075e-16	-29.92	-8.95
7.036764968475832e-16	-28.32	-8.4
7.136696165416223e-16	-28.42	-8.55
7.205587440757843e-16	-28.06	-8.
7.240362787426141e-16	-28.52	-8.7
7.2959046219007815e-16	-28.16	-8.15
7.380483696865795e-16	-28.62	-8.85
7.393237092860517e-16	-28.26	-8.3
7.496109361619742e-16	-28.36	-8.45
7.523131615888548e-16	-28.	-7.9
7.603469055104171e-16	-28.46	-8.6
7.671257659963022e-16	-28.1	-8.05
7.695124604505384e-16	-28.66	-8.9
7.71456840883019e-16	-28.560000000000002	-8.75
7.769711104430204e-16	-28.2	-8.2
7.807937719396317e-16	-29.98	-9.
7.875022136135758e-16	-28.3	-8.35
7.973063270933657e-16	-28.7	-8.95
7.985792498934632e-16	-28.400000000000002	-8.5
8.015994979484199e-16	-28.04	-7.95
8.024381105665718e-16	-29.94	-8.95
8.101026001486651e-16	-28.5	-8.65
8.167921104383745e-16	-28.14	-8.1
8.243843049663735e-16	-28.740000000000002	-9.
8.257248052697357e-16	-28.6	-8.8
8.274935124196863e-16	-28.240000000000002	-8.25
8.388669791557787e-16	-28.34	-8.4
8.507800467336327e-16	-28.44	-8.55
8.589925567157616e-16	-28.080000000000002	-8.
8.631384620284963e-16	-28.54	-8.7
8.643088569022538e-16	-30.	-9.
8.697594752083237e-16	-28.18	-8.15
8.711965766461734e-16	-29.9	-8.9
8.726252571416169e-16	-28.64	-8.85
8.813627114979748e-16	-28.28	-8.3
8.93626377290447e-16	-28.38	-8.45
8.968476205302538e-16	-28.02	-7.9
9.035699952425844e-16	-28.68	-8.9
9.064250296708171e-16	-28.48	-8.6
9.145060479316618e-16	-28.12	-8.05
9.196695461159227e-16	-28.580000000000002	-8.75
9.205298029016298e-16	-29.96	-8.95
9.262429124689304e-16	-28.22	-8.2
9.342107663327656e-16	-28.720000000000002	-8.95
9.378901119121493e-16	-29.92	-8.9
9.387972983007284e-16	-28.32	-8.35
9.52002526718151e-16	-28.42	-8.5
9.556028591203357e-16	-28.06	-7.95
9.657398557945541e-16	-28.52	-8.65
9.658351310470784e-16	-28.76	-9.
9.737143064179595e-16	-28.16	-8.1
9.843635847623742e-16	-28.62	-8.8
9.864717017181098e-16	-28.26	-8.25
1.0000302979866547e-15	-28.36	-8.4
1.0046664650520083e-15	-28.	-7.85
1.0142321952924788e-15	-28.46	-8.55
1.0240222869084798e-15	-28.1	-8.
1.026310306396015e-15	-28.66	-8.85
1.0289650530590485e-15	-28.560000000000002	-8.7
1.0368577809316884e-15	-28.2	-8.15
1.0413204685656419e-15	-29.98	-8.95
1.050690280493907e-15	-28.3	-8.3
1.0633626376247245e-15	-28.7	-8.9
1.0653101162058302e-15	-28.400000000000002	-8.45
1.0691500486886477e-15	-28.04	-7.9
1.070201168301945e-15	-29.94	-8.9
1.0805677615286767e-15	-28.5	-8.6
1.0902010467359824e-15	-28.14	-8.05
1.0963569978463242e-15	-28.6	-8.75
1.0994609208109014e-15	-28.740000000000002	-8.95
1.1041928404380667e-15	-28.240000000000002	-8.2
1.1191592366172551e-15	-28.34	-8.35
1.1349015476152874e-15	-28.44	-8.5
1.1361195302910876e-15	-28.78	-9.
1.1391933580805362e-15	-28.080000000000002	-7.95
1.1512782397866318e-15	-28.54	-8.65
1.1527000194736193e-15	-30.	-8.95
1.1607844162948098e-15	-28.18	-8.1
1.1619201934919197e-15	-29.9	-8.85
1.1638539704313486e-15	-28.64	-8.8
1.175992814865155e-15	-28.28	-8.25
1.1921563660452562e-15	-28.38	-8.4
1.1976830446244843e-15	-28.02	-7.85
1.2051048496841982e-15	-28.68	-8.85
1.2090868511228134e-15	-28.48	-8.55
1.2207575449148515e-15	-28.12	-8.
1.2266503734112273e-15	-28.580000000000002	-8.7
1.2276963053117757e-15	-29.96	-8.9
1.2360590403600507e-15	-28.22	-8.15
1.2459512618869356e-15	-28.720000000000002	-8.9
1.2508681178661905e-15	-29.92	-8.85
1.2525491046921275e-15	-28.32	-8.3
1.2699778006857883e-15	-28.42	-8.45
1.274555229295981e-15	-28.06	-7.9
1.2881103818622975e-15	-28.76	-8.95
1.2881668963179964e-15	-28.52	-8.6
1.299650589441273e-15	-28.16	-8.05
1.3069898004219536e-15	-28.62	-8.75
1.3163305427827705e-15	-28.26	-8.2
1.3294894542290176e-15	-28.8	-9.
1.3341723639194727e-15	-28.36	-8.35
1.3409737606761393e-15	-28.	-7.8
1.3529392108266974e-15	-28.46	-8.5
1.3580552775971503e-15	-28.1	-7.95
1.3688296480340417e-15	-28.66	-8.8
1.3724623858660744e-15	-28.560000000000002	-8.65
1.3837944622220616e-15	-28.2	-8.1
1.3887899987183634e-15	-29.98	-8.9
1.4019247672728217e-15	-28.3	-8.25
1.4182226904474016e-15	-28.7	-8.85
1.4211937612821528e-15	-28.400000000000002	-8.4
1.4273287152388404e-15	-29.94	-8.85
1.4277819761733769e-15	-28.04	-7.85
1.4413770871568006e-15	-28.5	-8.55
1.4552895997369712e-15	-28.14	-8.
1.462315158986318e-15	-28.6	-8.7
1.4663443945319888e-15	-28.740000000000002	-8.9
1.473530879535262e-15	-28.240000000000002	-8.15
1.4931891002605715e-15	-28.34	-8.3
1.513966324900307e-15	-28.44	-8.45
1.5152144645429695e-15	-28.78	-8.95
1.51942286399766e-15	-28.080000000000002	-7.9
1.535650107706512e-15	-28.54	-8.6
1.5373310240840395e-15	-30.	-8.9
1.545109110354944e-15	-28.64	-8.75
1.5493396033750622e-15	-28.18	-8.05
1.549679167252228e-15	-29.9	-8.8
1.5626016617447859e-15	-28.82	-9.
1.5692241833578485e-15	-28.28	-8.2
1.5904938812674029e-15	-28.38	-8.35
1.59860169041281e-15	-28.02	-7.8
1.6072948260536001e-15	-28.68	-8.8
1.612866375924436e-15	-28.48	-8.5
1.618964964956169e-15	-28.12	-7.95
